            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2458163.500000000, A.D. 2018-Feb-14 00:00:00.0000, -3.870658231244587E+00, -2.361576122293390E+00,  5.243442389668960E-01,  1.548253793140618E-03, -3.493409298848497E-03,  6.680721941573193E-04,  2.636191913685990E-02,  4.564424805539634E+00,  5.712637658393865E-04,
2458164.500000000, A.D. 2018-Feb-15 00:00:00.0000, -3.869103964153998E+00, -2.365065928193075E+00,  5.250114696523499E-01,  1.560278911880230E-03, -3.486201103015411E-03,  6.663889448730463E-04,  2.636518701668844E-02,  4.564990621392170E+00,  5.603682846027240E-04,
2458165.500000000, A.D. 2018-Feb-16 00:00:00.0000, -3.867537676364506E+00, -2.368548521700276E+00,  5.256770163922003E-01,  1.572295199576658E-03, -3.478984509752544E-03,  6.647043022618289E-04,  2.636839197540732E-02,  4.565545542792289E+00,  5.494748537158467E-04,
2458166.500000000, A.D. 2018-Feb-17 00:00:00.0000, -3.865959376681289E+00, -2.372023894405193E+00,  5.263408777910458E-01,  1.584302707936584E-03, -3.471759494332165E-03,  6.630182621638357E-04,  2.637153402473225E-02,  4.566089571768497E+00,  5.385834295145719E-04,
2458167.500000000, A.D. 2018-Feb-18 00:00:00.0000, -3.864369073857879E+00, -2.375492037873332E+00,  5.270030524492905E-01,  1.596301488555987E-03, -3.464526032088226E-03,  6.613308203505381E-04,  2.637461317612699E-02,  4.566622710305689E+00,  5.276939684258766E-04,
2458168.500000000, A.D. 2018-Feb-19 00:00:00.0000, -3.862766776596251E+00, -2.378952943645563E+00,  5.276635389630755E-01,  1.608291592953967E-03, -3.457284098429119E-03,  6.596419725206635E-04,  2.637762944080390E-02,  4.567144960345217E+00,  5.168064269468099E-04,
2458169.500000000, A.D. 2018-Feb-20 00:00:00.0000, -3.861152493546884E+00, -2.382406603238215E+00,  5.283223359242012E-01,  1.620273072612257E-03, -3.450033668846776E-03,  6.579517142959308E-04,  2.638058282972417E-02,  4.567656323784963E+00,  5.059207616168246E-04,
2458170.500000000, A.D. 2018-Feb-21 00:00:00.0000, -3.859526233308776E+00, -2.385853008143142E+00,  5.289794419200500E-01,  1.632245979022569E-03, -3.442774718921524E-03,  6.562600412164115E-04,  2.638347335359809E-02,  4.568156802479350E+00,  4.950369289813837E-04,
2458171.500000000, A.D. 2018-Feb-22 00:00:00.0000, -3.857888004429404E+00, -2.389292149827831E+00,  5.296348555335014E-01,  1.644210363742437E-03, -3.435507224320060E-03,  6.545669487356739E-04,  2.638630102288484E-02,  4.568646398239328E+00,  4.841548855449461E-04,
2458172.500000000, A.D. 2018-Feb-23 00:00:00.0000, -3.856237815404629E+00, -2.392724019735471E+00,  5.302885753428430E-01,  1.656166278457212E-03, -3.428231160784601E-03,  6.528724322160903E-04,  2.638906584779214E-02,  4.569125112832311E+00,  4.732745877142994E-04,
2458173.500000000, A.D. 2018-Feb-24 00:00:00.0000, -3.854575674678532E+00, -2.396148609285019E+00,  5.309405999216773E-01,  1.668113775052227E-03, -3.420946504107059E-03,  6.511764869244229E-04,  2.639176783827548E-02,  4.569592947982040E+00,  4.623959917256364E-04,
2458174.500000000, A.D. 2018-Feb-25 00:00:00.0000, -3.852901590643181E+00, -2.399565909871238E+00,  5.315909278388249E-01,  1.680052905688239E-03, -3.413653230088047E-03,  6.494791080283574E-04,  2.639440700403695E-02,  4.570049905368374E+00,  4.515190535611014E-04,
2458175.500000000, A.D. 2018-Feb-26 00:00:00.0000, -3.851215571638309E+00, -2.402975912864666E+00,  5.322395576582226E-01,  1.691983722879928E-03, -3.406351314474477E-03,  6.477802905945003E-04,  2.639698335452337E-02,  4.570495986626986E+00,  4.406437288517028E-04,
2458176.500000000, A.D. 2018-Feb-27 00:00:00.0000, -3.849517625950926E+00, -2.406378609611526E+00,  5.328864879388242E-01,  1.703906279572109E-03, -3.399040732870038E-03,  6.460800295888066E-04,  2.639949689892409E-02,  4.570931193348958E+00,  4.297699727680979E-04,
2458177.500000000, A.D. 2018-Feb-28 00:00:00.0000, -3.847807761814857E+00, -2.409773991433528E+00,  5.335317172344998E-01,  1.715820629206971E-03, -3.391721460619930E-03,  6.443783198799276E-04,  2.640194764616792E-02,  4.571355527080270E+00,  4.188977399054979E-04,
2458178.500000000, A.D. 2018-Mar-01 00:00:00.0000, -3.846085987410210E+00, -2.413162049627537E+00,  5.341752440939433E-01,  1.727726825771413E-03, -3.384393472663586E-03,  6.426751562470021E-04,  2.640433560491951E-02,  4.571768989321153E+00,  4.080269841685731E-04,
2458179.500000000, A.D. 2018-Mar-02 00:00:00.0000, -3.844352310862827E+00, -2.416542775465081E+00,  5.348170670605874E-01,  1.739624923813775E-03, -3.377056743359191E-03,  6.409705333925654E-04,  2.640666078357500E-02,  4.572171581525361E+00,  3.971576586672399E-04,
2458180.500000000, A.D. 2018-Mar-03 00:00:00.0000, -3.842606740243733E+00, -2.419916160191676E+00,  5.354571846725363E-01,  1.751514978417710E-03, -3.369711246285685E-03,  6.392644459612220E-04,  2.640892319025727E-02,  4.572563305099321E+00,  3.862897156364007E-04,
2458181.500000000, A.D. 2018-Mar-04 00:00:00.0000, -3.840849283568629E+00, -2.423282195025939E+00,  5.360955954625212E-01,  1.763397045119733E-03, -3.362356954033030E-03,  6.375568885644484E-04,  2.641112283281064E-02,  4.572944161401241E+00,  3.754231063964836E-04,
2458182.500000000, A.D. 2018-Mar-05 00:00:00.0000, -3.839079948797515E+00, -2.426640871158497E+00,  5.367322979578795E-01,  1.775271179761351E-03, -3.354993837998495E-03,  6.358478558109037E-04,  2.641325971879573E-02,  4.573314151740195E+00,  3.645577813714636E-04,
2458183.500000000, A.D. 2018-Mar-06 00:00:00.0000, -3.837298743834482E+00, -2.429992179750701E+00,  5.373672906805701E-01,  1.787137438271341E-03, -3.347621868211209E-03,  6.341373423408395E-04,  2.641533385548438E-02,  4.573673277375269E+00,  3.536936901795717E-04,
2458184.500000000, A.D. 2018-Mar-07 00:00:00.0000, -3.835505676527766E+00, -2.433336111933199E+00,  5.380005721472236E-01,  1.798995876383318E-03, -3.340241013211705E-03,  6.324253428619497E-04,  2.641734524985557E-02,  4.574021539514832E+00,  3.428307818061968E-04,
2458185.500000000, A.D. 2018-Mar-08 00:00:00.0000, -3.833700754670102E+00, -2.436672658804409E+00,  5.386321408692261E-01,  1.810846549303676E-03, -3.332851240011998E-03,  6.307118521831915E-04,  2.641929390859239E-02,  4.574358939316024E+00,  3.319690048596052E-04,
2458186.500000000, A.D. 2018-Mar-09 00:00:00.0000, -3.831883985999433E+00, -2.440001811429019E+00,  5.392619953528343E-01,  1.822689511357506E-03, -3.325452514156491E-03,  6.289968652423905E-04,  2.642117983808078E-02,  4.574685477884541E+00,  3.211083078969712E-04,
2458187.500000000, A.D. 2018-Mar-10 00:00:00.0000, -3.830055378199958E+00, -2.443323560836596E+00,  5.398901340993164E-01,  1.834524815647807E-03, -3.318044799892408E-03,  6.272803771236712E-04,  2.642300304441035E-02,  4.575001156274764E+00,  3.102486397958021E-04,
2458188.500000000, A.D. 2018-Mar-11 00:00:00.0000, -3.828214938903508E+00, -2.446637898020417E+00,  5.405165556050991E-01,  1.846352513767952E-03, -3.310628060444567E-03,  6.255623830614795E-04,  2.642476353337727E-02,  4.575305975490268E+00,  2.993899501348022E-04,
2458189.500000000, A.D. 2018-Mar-12 00:00:00.0000, -3.826362675691164E+00, -2.449944813936613E+00,  5.411412583619147E-01,  1.858172655603288E-03, -3.303202258371208E-03,  6.238428784298026E-04,  2.642646131048939E-02,  4.575599936484709E+00,  2.885321895422947E-04,
2458190.500000000, A.D. 2018-Mar-13 00:00:00.0000, -3.824498596095013E+00, -2.453244299503713E+00,  5.417642408569305E-01,  1.869985289246763E-03, -3.295767355966012E-03,  6.221218587171562E-04,  2.642809638097311E-02,  4.575883040163011E+00,  2.776753099735281E-04,
2458191.500000000, A.D. 2018-Mar-14 00:00:00.0000, -3.822622707599937E+00, -2.456536345602573E+00,  5.423855015728440E-01,  1.881790461037789E-03, -3.288323315662095E-03,  6.203993194901021E-04,  2.642966874978168E-02,  4.576155287382799E+00,  2.668192648863757E-04,
